WEIGHT,STRATUM,PSU,age,sex,race,pregprev
0.2944,103,120310,17,2,,3
0.3192,103,120310,17,2,2,2
0.4483,103,120310,17,1,2,4
0.3901,103,120310,17,1,1,2
0.509,103,120310,15,1,3,
0.8659,103,120310,14,1,,
0.3096,103,120310,16,1,3,5
0.2944,103,120310,17,2,,
0.8306,103,120310,15,2,2,
0.1192,103,120310,17,2,,
0.3904,103,120310,17,1,2,1
0.4212,103,120310,17,2,,
0.3455,103,120310,16,2,1,2
0.3455,103,120310,17,2,1,
0.2953,103,120310,18,1,,
0.3904,103,120310,17,1,2,
0.3192,103,120310,17,2,2,3
0.7772,103,120310,12,1,,
0.7345,103,120310,16,2,,
0.7345,103,120310,15,2,,
0.8306,103,120310,15,2,2,
0.8659,103,120310,15,1,2,
0.509,103,120310,14,1,3,
0.2393,103,120310,18,2,1,1
0.3192,103,120310,17,2,2,
0.4212,103,120310,13,2,,
0.8306,103,120310,15,2,2,
0.4483,103,120310,16,1,2,1
0.7665,103,120310,15,1,1,
0.7665,103,120310,15,1,1,4
0.8659,103,120310,15,1,2,
0.3455,103,120310,15,2,1,
0.7772,103,120310,14,1,,
0.7772,103,120310,15,1,,
0.2243,103,120310,18,2,2,3
0.509,103,120310,14,1,3,
0.7345,103,120310,15,2,,
0.7231,103,120310,15,2,1,
0.7345,103,120310,15,2,,
0.7772,103,120310,14,1,,
0.7665,103,120310,15,1,1,3
0.4212,103,120310,17,2,,4
0.3974,103,120310,16,1,,
0.509,103,120310,15,1,3,
0.2426,103,120310,17,1,2,
0.3042,103,120310,17,2,1,
0.2423,103,120310,18,1,1,4
0.2393,103,120310,17,2,1,5
0.2393,103,120310,18,2,1,
0.165,103,120310,18,2,3,
0.2243,103,120310,17,2,2,
0.2953,103,120310,17,1,,
0.2423,103,120310,18,1,1,
0.2953,103,120310,16,1,,
0.2426,103,120310,17,1,2,
0.2243,103,120310,18,2,2,3
0.2423,103,120310,17,1,1,
0.2426,103,120310,17,1,2,3
0.2243,103,120310,17,2,2,3
0.2281,103,120310,18,2,,
0.2423,103,120310,18,1,1,2
0.2281,103,120310,18,2,,
0.165,103,120310,18,2,3,2
0.2426,103,120310,18,1,2,
0.165,103,120310,18,2,3,3
0.165,103,120310,18,2,3,
0.2243,103,120310,18,2,2,
0.165,103,120310,18,2,3,
0.2281,103,120310,18,2,,
0.2393,103,120310,18,2,1,2
0.18,103,120310,18,1,3,
0.2243,103,120310,18,2,2,
0.165,103,120310,18,2,3,
0.2393,103,120310,17,2,1,2
0.2243,103,120310,17,2,2,
0.2423,103,120310,18,1,1,2
0.2423,103,120310,18,1,1,2
0.2953,103,120310,18,1,,
0.2393,103,120310,18,2,1,4
0.2423,103,120310,17,1,1,
0.2393,103,120310,17,2,1,
0.2393,103,120310,18,2,1,3
0.2393,103,120310,18,2,1,
0.2423,103,120310,18,1,1,
0.2393,103,120310,18,2,1,1
0.2423,103,120310,17,1,,
0.2423,103,120310,17,1,1,2
0.2426,103,120310,17,1,2,
0.2243,103,120310,17,2,2,5
0.2423,103,120310,17,1,1,2
0.2423,103,120310,18,1,1,3
0.2243,103,120310,17,2,2,3
0.2243,103,120310,18,2,2,3
0.2953,103,120310,17,1,,3
0.2423,103,120310,17,1,1,
0.2393,103,120310,18,2,1,3
0.7231,103,120310,16,2,1,
0.4469,103,120310,17,2,,
0.1192,103,120310,15,2,,
0.3455,103,120310,16,2,1,
0.3912,103,120310,16,1,1,
0.4212,103,120310,15,2,,
0.1348,103,120310,15,1,,
0.3455,103,120310,16,2,1,
0.1348,103,120310,15,1,,
0.3912,103,120310,16,1,1,
0.4483,103,120310,15,1,2,
0.3455,103,120310,17,2,1,
0.3455,103,120310,16,2,1,
0.3315,103,120310,16,1,3,2
0.3455,103,120310,16,2,1,
0.4469,103,120310,16,2,2,
0.3455,103,120310,17,2,,4
0.4469,103,120310,16,2,2,3
0.4469,103,120310,17,2,2,
0.3455,103,120310,16,2,1,
0.3315,103,120310,16,1,3,
0.3192,103,120310,16,2,2,3
0.3192,103,120310,18,2,2,
0.3901,103,120310,16,1,1,
0.3042,103,120310,17,2,,
0.3192,103,120310,18,2,2,
0.2286,103,120310,16,2,3,
0.3904,103,120310,17,1,2,
0.3192,103,120310,17,2,2,
0.2944,103,120310,17,2,,
0.3904,103,120310,17,1,2,
0.3192,103,120310,17,2,2,
0.3904,103,120310,17,1,2,
0.2243,103,120310,17,2,2,3
0.3192,103,120310,17,2,2,2
0.3192,103,120310,18,2,2,
0.2286,103,120310,16,2,3,1
0.3901,103,120310,17,1,1,
0.3904,103,120310,16,1,2,
0.3192,103,120310,17,2,2,
0.3192,103,120310,16,2,2,
0.2944,103,120310,17,2,,
0.2286,103,120310,18,2,3,3
0.3192,103,120310,16,2,2,
0.3192,103,120310,17,2,2,2
0.3192,103,120310,17,2,,3
0.3901,103,120310,17,1,1,
0.2767,103,120310,17,2,3,1
0.8659,103,120310,14,1,2,
0.7231,103,120310,14,2,1,
0.509,103,120310,15,1,3,
0.7231,103,120310,15,2,1,
0.8659,103,120310,15,1,2,
0.8659,103,120310,15,1,2,
0.8306,103,120310,14,2,2,
0.7345,103,120310,16,2,,
0.3042,103,120310,14,2,1,
0.2767,103,120310,16,2,3,1
0.8659,103,120310,16,1,2,
0.8306,103,120310,15,2,2,3
0.8306,103,120310,16,2,2,3
0.5702,103,120310,16,2,3,3
0.2423,103,120310,18,1,1,
0.7231,103,120310,15,2,1,
0.8306,103,120310,16,2,2,3
0.3455,103,120310,15,2,1,
0.4483,103,120310,15,1,2,
0.3912,103,120310,16,1,1,
0.3096,103,120310,15,1,3,
0.3912,103,120310,16,1,1,
0.3455,103,120310,16,2,1,
0.4212,103,120310,16,2,,
0.3455,103,120310,15,2,1,
0.3912,103,120310,16,1,1,
0.3912,103,120310,16,1,1,
0.3912,103,120310,15,1,1,
0.3455,103,120310,16,2,1,
0.3974,103,120310,16,1,,
0.4469,103,120310,16,2,2,
0.3912,103,120310,16,1,1,
0.3912,103,120310,15,1,1,
0.3455,103,120310,16,2,1,
0.3455,103,120310,17,2,1,
0.3912,103,120310,16,1,1,
0.4469,103,120310,17,2,2,
0.4483,103,120310,16,1,2,
0.4483,103,120310,16,1,2,
0.3912,103,120310,15,1,1,
0.2281,103,120310,12,,,1
0.3455,103,120310,15,2,1,
0.2767,103,120310,16,2,3,
0.3455,103,120310,16,2,1,
0.165,103,120310,18,2,3,
0.2426,103,120310,18,1,,3
0.2953,103,120310,18,1,,3
0.2423,103,120310,18,1,1,3
0.2423,103,120310,18,1,1,
0.2393,103,120310,18,2,1,
0.2393,103,120310,18,2,1,2
0.2423,103,120310,18,1,1,3
0.2423,103,120310,17,1,1,3
0.2426,103,120310,17,1,2,
0.2243,103,120310,18,2,2,
0.3042,103,120310,16,2,1,3
0.2426,103,120310,18,1,2,3
0.18,103,120310,18,1,3,4
0.2393,103,120310,17,2,1,4
0.2243,103,120310,17,2,2,
0.2286,103,120310,17,,3,
0.165,103,120310,17,2,3,
0.2243,103,120310,17,2,2,2
0.2426,103,120310,17,1,,1
0.2243,103,120310,17,2,2,
0.2393,103,120310,17,2,1,
0.2393,103,120310,18,2,1,2
0.2423,103,120310,17,1,1,3
0.2426,103,120310,18,1,2,3
0.2423,103,120310,18,1,1,
1.5121,112,120110,18,2,,
1.1775,112,120110,17,1,1,
1.5865,112,120110,17,2,1,3
0.8746,112,120110,18,1,3,
1.1792,112,120110,17,1,2,
1.0938,112,120110,18,2,3,
1.5865,112,120110,18,2,1,4
0.9171,112,120110,16,1,2,
0.8188,112,120110,18,,,
0.5692,112,120110,17,2,2,
0.7787,112,120110,16,1,3,
0.9163,112,120110,17,1,1,
0.5426,112,120110,16,2,1,
0.7787,112,120110,17,1,3,
0.93,112,120110,17,1,,
2.8638,112,120110,15,2,2,
2.8638,112,120110,15,2,2,
2.5169,112,120110,15,1,1,3
2.5169,112,120110,15,1,1,
2.8434,112,120110,15,1,2,
1.6714,112,120110,15,1,3,
2.5169,112,120110,14,1,,
2.5169,112,120110,14,1,1,
0.5692,112,120110,17,2,2,
0.525,112,120110,16,2,,
0.4076,112,120110,16,2,,
0.5426,112,120110,17,2,1,
0.5426,112,120110,16,2,1,
0.5692,112,120110,17,2,2,3
0.9163,112,120110,16,1,1,
0.5692,112,120110,16,2,2,3
0.5692,112,120110,17,2,2,2
0.9163,112,120110,17,1,1,
0.4076,112,120110,18,2,3,
0.7787,112,120110,16,1,3,
0.525,112,120110,16,2,,
0.9171,112,120110,16,1,2,
0.5692,112,120110,17,2,2,3
1.1775,112,120110,17,1,1,
1.1792,112,120110,17,1,2,
1.0224,112,120110,15,2,1,3
1.1125,112,120110,15,1,1,3
1.1775,112,120110,17,1,1,3
1.1792,112,120110,18,1,2,3
1.0938,112,120110,17,2,3,
0.9171,112,120110,17,1,2,
0.5692,112,120110,17,2,2,
1.1792,112,120110,17,1,2,
0.4076,112,120110,17,2,3,
1.4871,112,120110,18,2,2,2
0.8805,112,120110,15,1,3,
1.1125,112,120110,15,1,1,
1.2746,112,120110,15,1,2,
1.3223,112,120110,15,2,2,
0.8805,112,120110,16,1,3,
1.3223,112,120110,16,2,2,3
1.3223,112,120110,15,2,2,
1.3223,112,120110,15,2,2,
1.3223,112,120110,16,2,2,
0.5692,112,120110,17,2,2,
1.5865,112,120110,18,2,1,3
0.9171,112,120110,16,1,2,1
1.1792,112,120110,18,1,2,
1.1792,112,120110,17,1,2,
0.5188,112,120110,17,2,,3
1.1125,112,120110,15,1,1,3
1.4871,112,120110,17,2,2,
0.5692,112,120110,16,2,2,
0.5692,112,120110,17,2,2,3
1.2746,112,120110,15,1,2,
1.3223,112,120110,15,2,2,3
1.2746,112,120110,15,1,2,
0.8188,112,120110,17,2,3,3
1.2746,112,120110,16,1,2,1
0.8188,112,120110,16,2,3,
0.8805,112,120110,16,1,3,3
1.3223,112,120110,15,2,2,
0.93,112,120110,16,1,,
0.9163,112,120110,17,1,1,
0.5692,112,120110,16,2,,
0.5692,112,120110,16,2,2,
0.5426,112,120110,16,2,1,
0.93,112,120110,16,1,,
0.525,112,120110,17,2,,
1.3223,112,120110,16,2,2,4
1.2463,112,120110,15,2,,
1.2746,112,120110,15,1,2,
1.2463,112,120110,16,2,,
1.3223,112,120110,15,2,2,
1.2746,112,120110,16,1,2,
1.4325,112,120110,16,2,3,3
1.4342,112,120110,16,1,1,3
1.6432,112,120110,15,1,2,
1.6432,112,120110,16,1,2,
0.735,112,120110,17,2,3,
2.2302,112,120110,17,1,2,4
1.6443,112,120110,16,2,1,
0.563,112,120110,18,1,3,
0.7579,112,120110,17,1,1,3
0.7579,112,120110,18,1,1,
0.7579,112,120110,18,1,1,3
0.563,112,120110,18,1,3,
0.563,112,120110,18,1,3,3
0.563,112,120110,17,1,3,
0.9993,112,120110,18,2,2,
0.563,112,120110,18,1,3,
1.6058,112,120110,18,2,3,
1.8937,112,120110,17,1,,
1.0661,112,120110,17,2,1,
0.563,112,120110,18,1,3,
1.8937,112,120110,17,1,3,
2.2282,112,120110,17,1,1,
2.2282,112,120110,16,1,1,
1.7249,112,120110,16,2,2,
1.2353,112,120110,17,2,3,3
1.2353,112,120110,17,2,3,3
0.9993,112,120110,18,2,2,
1.0661,112,120110,17,2,1,
2.3134,112,120110,16,2,2,4
0.9354,112,120110,15,1,3,
1.6058,112,120110,14,2,3,
2.339,112,120110,15,2,2,
2.339,112,120110,15,2,2,
1.5914,112,120110,14,1,2,
1.4087,112,120110,16,1,1,
1.5914,112,120110,15,1,,
0.9237,112,120110,12,1,,
1.5911,112,120110,18,2,,
1.7888,112,120110,17,2,1,
1.6443,112,120110,17,2,1,
1.2353,112,120110,16,2,3,
0.7579,112,120110,17,1,1,
0.7579,112,120110,17,1,1,3
0.9354,112,120110,15,1,3,
1.6443,112,120110,17,2,1,
1.1351,112,120110,,1,3,
1.6432,112,120110,16,1,2,
1.4325,112,120110,16,2,3,
1.4325,112,120110,16,2,3,
1.1351,112,120110,16,1,3,
1.4325,112,120110,16,2,3,
1.4342,112,120110,15,1,1,
1.4567,112,120110,15,1,,
1.6058,112,120110,15,2,3,
2.339,112,120110,15,2,2,
2.0363,112,120110,14,2,1,
1.4283,112,120110,15,1,,
2.0363,112,120110,14,2,1,
1.4087,112,120110,14,1,1,
0.9354,112,120110,15,1,3,
0.9354,112,120110,15,1,3,
1.4087,112,120110,15,1,1,3
0.9354,112,120110,14,1,3,
1.1351,112,120110,16,1,3,1
0.9354,112,120110,15,1,3,
1.4325,112,120110,16,2,3,
0.7579,112,120110,18,1,1,3
0.7591,112,120110,17,1,,
0.9237,112,120110,18,1,,
1.8937,112,120110,16,1,3,
0.7579,112,120110,16,1,,
1.0661,112,120110,17,2,1,
1.0661,112,120110,18,2,,3
0.563,112,120110,18,1,3,3
0.735,112,120110,18,2,3,
0.7579,112,120110,18,1,1,
1.4325,112,120110,16,2,3,3
1.6443,112,120110,17,2,1,
1.0661,112,120110,17,2,1,3
0.7579,112,120110,18,,1,3
1.0661,112,120110,18,2,1,3
0.7591,112,120110,17,1,,
1.0661,112,120110,17,2,1,
0.7579,112,120110,17,1,1,
0.735,112,120110,18,2,3,
1.4342,112,120110,16,1,1,3
1.4325,112,120110,15,2,3,
1.0161,112,120110,17,2,,3
0.735,112,120110,18,2,3,
1.0161,112,120110,18,2,,
1.0661,112,120110,18,2,1,
1.0161,112,120110,17,2,,
0.7579,112,120110,18,1,1,
2.8928,111,121030,17,2,1,
2.8328,111,121030,16,1,,
2.7992,111,121030,17,2,,
2.1733,111,121030,16,2,3,
2.8928,111,121030,18,2,1,
1.7358,111,121030,14,2,1,
1.7358,111,121030,15,2,1,
1.7972,111,121030,15,1,1,
1.1935,111,121030,15,1,3,1
1.9938,111,121030,15,2,2,3
2.0344,111,121030,16,1,2,2
1.793,111,121030,16,2,,
1.7756,111,121030,15,1,1,
1.1779,111,121030,16,2,3,
1.7358,111,121030,15,2,1,
2.0344,111,121030,15,1,2,
1.4708,111,121030,16,2,1,
1.7358,111,121030,15,2,1,
2.0304,111,121030,15,1,2,
2.0344,111,121030,16,1,2,
2.9322,111,121030,17,1,1,
1.4053,111,121030,16,1,3,
2.791,111,121030,17,1,1,2
1.3688,111,121030,17,2,3,2
1.7358,111,121030,14,2,1,
1.4708,111,121030,16,2,1,
1.7972,111,121030,15,1,1,
2.0304,111,121030,14,1,2,
1.4708,111,121030,16,2,1,3
1.9022,111,121030,16,2,2,
1.7756,111,121030,15,1,1,
1.4708,111,121030,15,2,1,
1.7972,111,121030,15,1,1,
2.7934,111,121030,17,1,2,
2.7934,111,121030,17,1,2,
2.9322,111,121030,18,1,1,
3.0347,111,121030,16,2,2,1
1.4708,111,121030,15,2,,3
0.5074,111,121030,15,2,,
1.9938,111,121030,14,2,,
1.4708,111,121030,15,2,1,2
2.791,111,121030,16,1,1,2
4.2621,111,121030,16,1,1,
3.3204,111,121030,16,1,1,
4.2621,111,121030,16,1,1,
4.2621,111,121030,16,1,,3
3.8635,111,121030,17,1,1,
3.8635,111,121030,17,1,1,2
3.8635,111,121030,17,1,1,
3.3732,111,121030,16,1,3,5
4.4065,111,121030,14,2,1,
1.3646,111,121030,14,1,,
1.3459,111,121030,16,1,1,
4.2621,111,121030,15,1,1,
3.3204,111,121030,16,1,1,3
3.4416,111,121030,16,2,1,
3.4416,111,121030,16,2,,3
2.822,111,121030,17,1,3,
1.3459,111,121030,14,1,1,
4.3289,111,121030,16,1,,
1.3459,111,121030,15,1,1,
1.3459,111,121030,14,1,1,
1.5205,111,121030,15,1,2,
3.5289,111,121030,15,2,3,
1.3459,111,121030,14,1,1,
3.104,111,121030,15,2,3,
0.8938,111,121030,15,1,3,
1.3459,111,121030,15,1,1,
3.4416,111,121030,16,2,1,
3.8635,111,121030,18,1,1,2
3.4416,111,121030,17,2,1,
3.8635,111,121030,18,1,1,5
3.4416,111,121030,16,2,1,
1.1439,111,121030,14,2,,
3.9362,111,121030,15,2,1,
4.2621,111,121030,16,1,1,
3.3204,111,121030,17,1,1,3
0.8938,111,121030,15,1,3,
3.5289,111,121030,15,2,3,
3.9362,111,121030,16,2,1,3
1.3459,111,121030,14,1,1,
3.9362,111,121030,15,2,1,
1.3459,111,121030,14,1,1,
1.3459,111,121030,15,1,1,
0.4599,111,121030,15,1,,3
1.3459,111,121030,15,1,1,
1.3459,111,121030,15,1,1,
1.3459,111,121030,14,1,1,
1.3459,111,121030,15,1,1,
3.8635,111,121030,17,1,1,1
3.8635,111,121030,18,1,1,3
4.0866,111,121030,18,2,1,2
1.5645,112,120110,15,1,,4
1.5645,112,120110,15,1,2,
1.0807,112,120110,16,1,3,1
1.2101,112,120110,16,2,1,3
0.4706,112,120110,16,1,,
1.0807,112,120110,16,1,3,
1.5645,112,120110,15,1,2,3
1.3655,112,120110,16,1,1,
0.9691,112,120110,15,2,3,
1.565,112,120110,18,2,2,3
0.9691,112,120110,16,2,3,3
1.3655,112,120110,15,1,1,
1.574,112,120110,16,2,3,3
0.9691,112,120110,16,2,3,
1.0807,112,120110,16,1,3,
2.1615,112,120110,17,1,2,1
1.0807,112,120110,16,1,3,
0.9691,112,120110,16,2,3,
1.3655,112,120110,16,1,1,
1.5645,112,120110,16,1,2,
1.2101,112,120110,16,2,1,3
1.6032,112,120110,18,1,3,
1.565,112,120110,15,2,2,3
1.7351,112,120110,16,2,3,
1.6032,112,120110,18,1,3,5
1.8003,112,120110,15,2,3,
1.5305,112,120110,14,1,3,
2.4228,112,120110,16,2,2,
1.8003,112,120110,15,2,3,
1.8003,112,120110,16,2,3,
2.6037,112,120110,14,1,2,
1.565,112,120110,16,2,2,
2.3095,112,120110,17,2,1,3
2.6224,112,120110,14,2,2,3
1.8003,112,120110,15,2,3,
1.8003,112,120110,15,2,3,
0.9691,112,120110,16,2,3,
1.574,112,120110,18,2,3,3
1.5305,112,120110,14,1,3,
2.3095,112,120110,16,2,1,3
1.5305,112,120110,15,1,3,
1.8003,112,120110,15,2,3,
0.9691,112,120110,17,2,3,
0.9691,112,120110,15,2,3,
1.8003,112,120110,15,2,3,
1.8003,112,120110,15,2,3,
1.2101,112,120110,17,2,1,
1.8937,112,120110,16,1,3,
2.6224,112,120110,14,2,2,
2.2829,112,120110,17,2,1,3
1.8003,112,120110,15,2,3,
1.2101,112,120110,15,2,1,
2.2282,112,120110,16,,1,4
2.283,112,120110,16,2,1,4
1.6032,112,120110,17,1,3,
2.6224,112,120110,15,2,2,
2.283,112,120110,15,2,1,
0.8223,213,482011,16,2,2,
0.2828,213,482011,15,2,1,
0.2475,213,482011,16,1,3,5
0.3728,213,482011,16,1,1,1
0.3249,213,482011,14,2,2,3
0.3249,213,482011,15,2,2,3
0.3249,213,482011,15,2,2,
0.4211,213,482011,15,1,2,
0.4211,213,482011,16,1,2,
0.4211,213,482011,15,1,,
0.223,213,482011,15,2,3,
0.2475,213,482011,14,1,3,
0.3249,213,482011,15,2,2,
0.223,213,482011,14,2,3,1
0.2475,213,482011,15,1,3,1
0.2475,213,482011,16,1,3,
0.2828,213,482011,15,2,1,
0.2828,213,482011,15,2,1,
0.2873,213,482011,15,2,,
0.2828,213,482011,15,2,1,
0.223,213,482011,16,2,3,1
0.2828,213,482011,15,2,1,
0.223,213,482011,15,2,3,
0.6734,213,482011,17,2,1,2
0.3728,213,482011,14,1,1,
0.4211,213,482011,15,1,,
0.3728,213,482011,15,1,1,
0.2828,213,482011,14,2,1,
0.4211,213,482011,15,1,2,
0.3249,213,482011,15,2,2,
0.2873,213,482011,16,2,,
0.2475,213,482011,15,1,3,
0.5092,213,482011,16,2,3,3
0.223,213,482011,15,2,3,
0.2475,213,482011,14,1,3,
0.3779,213,482011,14,1,,
0.3728,213,482011,14,1,1,
0.3728,213,482011,14,1,,
0.2475,213,482011,15,1,3,
0.2828,213,482011,15,2,1,
0.5092,213,482011,15,2,3,3
0.2828,213,482011,14,2,1,
0.2828,213,482011,14,2,1,
0.3728,213,482011,15,1,,
0.223,213,482011,15,2,3,
0.3042,213,482011,16,1,3,
0.2828,213,482011,16,2,1,3
0.5092,213,482011,16,2,3,
0.223,213,482011,15,2,3,3
0.3728,213,482011,15,1,1,
0.2475,213,482011,14,1,3,
0.2828,213,482011,15,2,1,
0.3042,213,482011,15,1,3,
0.2873,213,482011,15,2,,
0.3042,213,482011,17,1,3,
0.223,213,482011,14,2,3,
0.8223,213,482011,15,2,2,
0.4211,213,482011,15,1,2,
0.4211,213,482011,15,1,2,
0.3042,213,482011,15,1,3,
0.3844,213,482011,15,1,1,3
0.223,213,482011,15,2,3,
0.4211,213,482011,15,1,2,
0.7751,213,482011,15,2,,
1.0223,213,482011,13,2,,
0.223,213,482011,15,2,3,
1.3899,213,482011,17,2,2,1
0.8689,213,482011,17,1,1,2
0.8689,213,482011,17,1,1,
1.4018,213,482011,17,1,1,2
1.7084,213,482011,18,1,,
0.6734,213,482011,17,2,1,
0.8689,213,482011,17,1,1,
0.6734,213,482011,17,2,1,
0.8689,213,482011,16,1,1,
0.6734,213,482011,17,2,1,
1.4132,213,482011,17,2,,3
0.8689,213,482011,16,1,1,
0.5059,213,482011,17,2,3,
1.4018,213,482011,17,1,1,
0.5059,213,482011,16,2,3,3
1.0223,213,482011,18,2,3,
0.6734,213,482011,17,2,1,
0.8689,213,482011,17,1,1,3
0.6734,213,482011,17,2,1,
0.8689,213,482011,16,1,1,
0.8689,213,482011,17,1,1,
0.6734,213,482011,17,2,1,
0.8819,213,482011,17,1,,
0.6734,213,482011,17,2,1,
0.7064,213,482011,17,2,,
0.6516,213,482011,18,2,,
0.6516,213,482011,18,2,,
0.8697,213,482011,18,1,2,
0.6516,213,482011,17,2,,
0.6516,213,482011,17,2,,
1.0223,213,482011,17,2,3,
0.6516,213,482011,17,2,,
0.5059,213,482011,17,2,3,
1.0413,213,482011,18,1,3,
1.0223,213,482011,18,2,3,
1.0413,213,482011,18,1,3,
1.0413,213,482011,18,1,3,
0.8819,213,482011,15,1,,
0.223,213,482011,16,2,3,
0.223,213,482011,15,2,3,
0.3042,213,482011,15,1,3,
0.4404,213,482011,16,1,2,
0.3779,213,482011,14,1,,
0.4404,213,482011,15,1,2,
0.4404,213,482011,15,1,2,
0.3249,213,482011,15,2,2,
0.3042,213,482011,16,1,3,1
0.223,213,482011,14,2,3,
0.3844,213,482011,15,1,1,
0.3042,213,482011,17,1,3,1
0.3042,213,482011,17,1,3,
0.4404,213,482011,15,1,2,2
0.3779,213,482011,15,1,,3
0.8223,213,482011,16,2,2,
0.4404,213,482011,16,1,2,
0.3249,213,482011,16,2,2,
0.3042,213,482011,15,1,3,
0.5092,213,482011,15,2,3,1
0.4404,213,482011,16,1,2,
0.5092,213,482011,16,2,3,
0.4211,213,482011,14,1,2,
0.3844,213,482011,15,1,1,2
0.6358,213,482011,16,2,1,
0.3042,213,482011,16,1,3,1
0.4211,213,482011,16,1,2,1
0.3042,213,482011,15,1,3,3
0.5092,213,482011,15,2,3,
0.5092,213,482011,12,2,3,
0.2828,213,482011,14,2,1,
0.2828,213,482011,15,2,1,
0.3042,213,482011,15,1,3,3
0.2475,213,482011,15,1,3,
1.0223,213,482011,18,2,3,
1.0413,213,482011,17,1,3,1
0.223,213,482011,14,2,3,3
0.5092,213,482011,16,2,3,3
0.3042,213,482011,16,1,3,1
0.4211,213,482011,14,1,2,
0.2475,213,482011,15,1,3,3
0.223,213,482011,15,2,3,3
0.7384,213,482011,17,1,3,
0.3042,213,482011,15,1,3,
0.223,213,482011,15,2,3,
0.5092,213,482011,16,2,3,
0.2873,213,482011,14,2,,
0.223,213,482011,15,2,3,
0.3042,213,482011,16,1,3,4
0.5059,213,482011,16,2,3,4
0.3728,213,482011,15,1,1,
0.223,213,482011,16,2,3,
0.2475,213,482011,15,1,3,
0.3728,213,482011,14,1,1,
0.5092,213,482011,17,2,3,
0.2475,213,482011,15,1,3,
0.2828,213,482011,14,2,1,
0.223,213,482011,15,2,3,
0.3249,213,482011,14,2,2,
0.223,213,482011,15,2,3,
0.2475,213,482011,15,1,3,
0.223,213,482011,16,2,3,
2.4931,112,180970,15,2,1,1
1.966,112,180970,15,2,3,1
2.2561,112,180970,15,1,1,
2.5487,112,180970,15,1,2,
1.4982,112,180970,15,1,3,
2.8638,112,180970,15,2,2,3
1.4982,112,180970,15,1,3,
2.4931,112,180970,15,2,1,5
2.2561,112,180970,15,1,1,5
2.2561,112,180970,15,1,1,
2.4931,112,180970,15,2,1,
2.2561,112,180970,15,1,1,
1.4982,112,180970,17,1,3,
2.3095,112,180970,18,2,1,3
1.0699,112,180970,17,1,1,
1.0699,112,180970,17,1,1,4
2.3095,112,180970,18,2,1,3
1.0699,112,180970,17,1,1,
1.0699,112,180970,17,1,1,4
1.0699,112,180970,18,1,1,1
1.0702,112,180970,18,1,2,
1.0709,112,180970,16,1,2,
1.0699,112,180970,18,1,1,2
0.9093,112,180970,17,1,3,4
1.7351,112,180970,16,2,3,
2.4228,112,180970,17,2,2,
0.7938,112,180970,18,1,3,
1.0699,112,180970,16,1,1,4
0.7938,112,180970,17,1,3,1
1.0699,112,180970,17,1,1,3
1.2559,112,180970,18,2,1,1
1.2559,112,180970,18,2,1,
1.1772,112,180970,18,2,2,3
1.0702,112,180970,18,1,2,2
1.1772,112,180970,17,2,2,
1.0686,112,180970,18,1,1,
1.0686,112,180970,18,1,1,3
1.1772,112,180970,18,2,2,3
0.7938,112,180970,18,1,3,2
1.2559,112,180970,18,2,1,2
1.2559,112,180970,18,2,1,5
1.0702,112,180970,17,1,2,
0.7938,112,180970,18,1,3,3
1.1772,112,180970,18,2,2,3
1.2559,112,180970,17,2,1,1
0.9093,112,180970,15,1,3,
2.3095,112,180970,16,2,1,
2.6645,112,180970,16,2,1,3
1.0702,112,180970,18,1,2,
2.9528,112,180970,15,1,2,
0.9191,112,180970,17,2,,2
2.6645,112,180970,18,2,1,
2.6645,112,180970,16,2,1,
2.5772,112,180970,16,1,1,1
2.1338,112,180970,17,2,3,
2.5772,112,180970,15,1,1,
2.1338,112,180970,17,2,3,
2.0397,112,180970,15,1,3,
0.9093,112,180970,17,1,3,
0.7536,101,212350,17,2,1,
0.7536,101,212350,17,2,1,
0.7107,101,212350,17,1,1,
0.7536,101,212350,18,2,1,
0.7107,101,212350,18,1,1,
0.7536,101,212350,17,2,1,
0.8661,101,212350,17,1,,
0.7107,101,212350,18,1,1,
0.7107,101,212350,17,1,1,
0.7536,101,212350,18,2,1,
0.7064,101,212350,17,2,2,1
0.7107,101,212350,18,1,1,2
0.7107,101,212350,17,1,1,
0.7536,101,212350,17,2,1,4
0.7536,101,212350,17,2,1,
0.7107,101,212350,17,1,1,
0.7107,101,212350,17,1,1,2
0.7536,101,212350,18,2,1,
0.7107,101,212350,17,1,1,
0.7107,101,212350,18,1,1,
0.7107,101,212350,17,1,1,
0.7107,101,212350,18,1,1,
0.7107,101,212350,17,1,1,2
0.7536,101,212350,18,2,1,
0.7107,101,212350,17,1,1,3
0.7107,101,212350,18,1,1,
0.7107,101,212350,17,1,1,
0.5602,101,212350,18,2,,4
0.7536,101,212350,18,2,1,
0.7107,101,212350,18,1,1,
0.7536,101,212350,17,2,1,
0.7107,101,212350,17,1,1,
0.7536,101,212350,18,2,1,2
0.7536,101,212350,18,2,1,3
0.9076,214,120860,16,2,1,3
0.6819,214,120860,16,2,3,3
0.7442,214,120860,16,1,3,
0.8888,214,120860,16,1,,3
0.9522,214,120860,16,2,2,3
0.7442,214,120860,16,1,3,2
1.1037,214,120860,17,1,2,
0.7442,214,120860,18,1,3,3
0.6819,214,120860,16,2,3,
0.7442,214,120860,16,1,3,
0.7442,214,120860,16,1,3,
0.6819,214,120860,16,2,3,3
0.7442,214,120860,17,1,3,
